ad_viz_tile_data
Date, AQI Value,Main Pollutant,Site Name,Site ID,Source
11/29/1992,58,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
11/30/1992,57,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/01/1992,40,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/02/1992,29,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/03/1992,32,NO2,East 7 Mile,26-163-0019,AQS
12/04/1992,34,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/05/1992,23,NO2,,26-163-0016,AQS
12/06/1992,53,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/07/1992,26,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/08/1992,33,PM10,Southwestern H.S.,26-163-0015,AQS
12/09/1992,35,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/10/1992,30,NO2,East 7 Mile,26-163-0019,AQS
12/11/1992,24,CO,,26-163-0083,AQS
12/12/1992,25,NO2,,26-163-0016,AQS
12/13/1992,34,NO2,East 7 Mile,26-163-0019,AQS
12/14/1992,45,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/15/1992,49,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/16/1992,37,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/17/1992,30,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/18/1992,31,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/19/1992,44,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/20/1992,23,NO2,East 7 Mile,26-163-0019,AQS
12/21/1992,49,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/22/1992,50,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/23/1992,52,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/24/1992,31,NO2,East 7 Mile,26-163-0019,AQS
12/25/1992,47,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/26/1992,64,PM10,River Rouge,26-163-0005,AQS
12/27/1992,29,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/28/1992,56,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/29/1992,52,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/30/1992,50,CO,,26-163-0083,AQS
12/31/1992,38,CO,SCHOOLCRAFT COLLEGE,26-163-0025,AQS
01/01/1993,23,NO2,East 7 Mile,26-163-0019,AQS
01/02/1993,25,NO2,East 7 Mile,26-163-0019,AQS
01/03/1993,28,NO2,East 7 Mile,26-163-0019,AQS
01/04/1993,42,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
01/05/1993,22,NO2,East 7 Mile,26-163-0019,AQS
01/06/1993,34,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
01/07/1993,43,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
01/08/1993,36,NO2,East 7 Mile,26-163-0019,AQS
01/09/1993,24,NO2,East 7 Mile,26-163-0019,AQS
01/10/1993,27,NO2,East 7 Mile,26-163-0019,AQS
01/11/1993,29,NO2,East 7 Mile,26-163-0019,AQS
01/12/1993,25,NO2,East 7 Mile,26-163-0019,AQS
01/13/1993,31,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
01/14/1993,45,NO2,,26-163-0016,AQS
01/15/1993,51,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
01/16/1993,53,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
01/17/1993,25,NO2,,26-163-0016,AQS
01/18/1993,43,NO2,East 7 Mile,26-163-0019,AQS
01/19/1993,62,NO2,East 7 Mile,26-163-0019,AQS
01/20/1993,71,NO2,East 7 Mile,26-163-0019,AQS
01/21/1993,42,CO,Oak Park,26-125-0001,AQS
01/22/1993,45,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
01/23/1993,39,NO2,,26-163-0016,AQS
01/24/1993,32,NO2,East 7 Mile,26-163-0019,AQS
01/25/1993,40,NO2,East 7 Mile,26-163-0019,AQS
01/26/1993,52,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
01/27/1993,43,NO2,,26-163-0016,AQS
01/28/1993,39,NO2,East 7 Mile,26-163-0019,AQS
01/29/1993,29,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
01/30/1993,48,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
01/31/1993,33,PM10,Southwestern H.S.,26-163-0015,AQS
02/01/1993,17,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
02/02/1993,55,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
02/03/1993,46,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
02/04/1993,33,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
02/05/1993,44,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
02/06/1993,29,NO2,East 7 Mile,26-163-0019,AQS
02/07/1993,29,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
02/08/1993,25,NO2,East 7 Mile,26-163-0019,AQS
02/09/1993,35,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
02/10/1993,39,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
02/11/1993,25,NO2,East 7 Mile,26-163-0019,AQS
02/12/1993,34,NO2,East 7 Mile,26-163-0019,AQS
02/13/1993,36,NO2,East 7 Mile,26-163-0019,AQS
02/14/1993,27,NO2,East 7 Mile,26-163-0019,AQS
02/15/1993,40,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
02/16/1993,25,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
02/17/1993,42,NO2,East 7 Mile,26-163-0019,AQS
02/18/1993,45,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
02/19/1993,56,NO2,East 7 Mile,26-163-0019,AQS
02/20/1993,60,NO2,East 7 Mile,26-163-0019,AQS
02/21/1993,30,NO2,East 7 Mile,26-163-0019,AQS
02/22/1993,30,NO2,East 7 Mile,26-163-0019,AQS
02/23/1993,30,NO2,East 7 Mile,26-163-0019,AQS
02/24/1993,43,NO2,East 7 Mile,26-163-0019,AQS
02/25/1993,54,NO2,East 7 Mile,26-163-0019,AQS
02/26/1993,44,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
02/27/1993,40,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
02/28/1993,49,CO,WARREN - FIRE STATION 29900 HOOVER AT COMMON,26-099-1003,AQS
03/01/1993,83,NO2,East 7 Mile,26-163-0019,AQS
03/02/1993,80,PM10,Allen Park,26-163-0001,AQS
03/03/1993,73,NO2,East 7 Mile,26-163-0019,AQS
03/04/1993,21,NO2,East 7 Mile,26-163-0019,AQS
03/05/1993,29,NO2,,26-163-0016,AQS
03/06/1993,72,NO2,,26-163-0016,AQS
03/07/1993,56,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
03/08/1993,39,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
03/09/1993,41,NO2,,26-163-0016,AQS
03/10/1993,40,NO2,,26-163-0016,AQS
03/11/1993,42,NO2,,26-163-0016,AQS
03/12/1993,49,NO2,,26-163-0016,AQS
03/13/1993,48,NO2,,26-163-0016,AQS
03/14/1993,33,NO2,,26-163-0016,AQS
03/15/1993,57,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
03/16/1993,44,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
03/17/1993,29,NO2,East 7 Mile,26-163-0019,AQS
03/18/1993,39,NO2,East 7 Mile,26-163-0019,AQS
03/19/1993,42,NO2,East 7 Mile,26-163-0019,AQS
03/20/1993,42,NO2,East 7 Mile,26-163-0019,AQS
03/21/1993,45,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
03/22/1993,43,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
03/23/1993,28,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
03/24/1993,46,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
03/25/1993,52,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
03/26/1993,67,NO2,East 7 Mile,26-163-0019,AQS
03/27/1993,39,NO2,East 7 Mile,26-163-0019,AQS
03/28/1993,34,NO2,East 7 Mile,26-163-0019,AQS
03/29/1993,53,NO2,East 7 Mile,26-163-0019,AQS
03/30/1993,49,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
03/31/1993,39,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
04/01/1993,33,Ozone,New Haven,26-099-0009,AQS
04/02/1993,35,Ozone,Port Huron,26-147-0005,AQS
04/03/1993,38,Ozone,SCHOOLCRAFT COLLEGE,26-163-0025,AQS
04/04/1993,35,Ozone,New Haven,26-099-0009,AQS
04/05/1993,38,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
04/06/1993,45,NO2,East 7 Mile,26-163-0019,AQS
04/07/1993,71,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
04/08/1993,54,NO2,East 7 Mile,26-163-0019,AQS
04/09/1993,43,NO2,,26-163-0016,AQS
04/10/1993,42,Ozone,,26-147-0030,AQS
04/11/1993,38,NO2,East 7 Mile,26-163-0019,AQS
04/12/1993,34,Ozone,New Haven,26-099-0009,AQS
04/13/1993,40,Ozone,New Haven,26-099-0009,AQS
04/14/1993,37,Ozone,New Haven,26-099-0009,AQS
04/15/1993,50,Ozone,,26-147-0030,AQS
04/16/1993,44,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
04/17/1993,42,Ozone,SCHOOLCRAFT COLLEGE,26-163-0025,AQS
04/18/1993,47,Ozone,SCHOOLCRAFT COLLEGE,26-163-0025,AQS
04/19/1993,83,PM10,Southwestern H.S.,26-163-0015,AQS
04/20/1993,46,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
04/21/1993,41,Ozone,New Haven,26-099-0009,AQS
04/22/1993,44,Ozone,New Haven,26-099-0009,AQS
04/23/1993,45,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
04/24/1993,41,Ozone,,26-147-0030,AQS
04/25/1993,38,Ozone,New Haven,26-099-0009,AQS
04/26/1993,36,Ozone,New Haven,26-099-0009,AQS
04/27/1993,38,Ozone,New Haven,26-099-0009,AQS
04/28/1993,60,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
04/29/1993,56,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
04/30/1993,50,Ozone,Port Huron,26-147-0005,AQS
05/01/1993,41,NO2,East 7 Mile,26-163-0019,AQS
05/02/1993,61,Ozone,New Haven,26-099-0009,AQS
05/03/1993,52,NO2,East 7 Mile,26-163-0019,AQS
05/04/1993,47,Ozone,New Haven,26-099-0009,AQS
05/05/1993,48,Ozone,Port Huron,26-147-0005,AQS
05/06/1993,63,NO2,,26-163-0016,AQS
05/07/1993,57,NO2,,26-163-0016,AQS
05/08/1993,84,Ozone,New Haven,26-099-0009,AQS
05/09/1993,98,NO2,,26-163-0016,AQS
05/10/1993,122,Ozone,,26-147-0030,AQS
05/11/1993,97,Ozone,SCHOOLCRAFT COLLEGE,26-163-0025,AQS
05/12/1993,72,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
05/13/1993,32,NO2,East 7 Mile,26-163-0019,AQS
05/14/1993,68,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
05/15/1993,54,Ozone,Port Huron,26-147-0005,AQS
05/16/1993,41,NO2,East 7 Mile,26-163-0019,AQS
05/17/1993,41,Ozone,Oak Park,26-125-0001,AQS
05/18/1993,39,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
05/19/1993,33,NO2,East 7 Mile,26-163-0019,AQS
05/20/1993,40,NO2,East 7 Mile,26-163-0019,AQS
05/21/1993,40,NO2,,26-163-0016,AQS
05/22/1993,67,Ozone,SCHOOLCRAFT COLLEGE,26-163-0025,AQS
05/23/1993,56,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
05/24/1993,65,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
05/25/1993,42,NO2,,26-163-0016,AQS
05/26/1993,47,Ozone,SCHOOLCRAFT COLLEGE,26-163-0025,AQS
05/27/1993,35,NO2,,26-163-0016,AQS
05/28/1993,55,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
05/29/1993,37,NO2,,26-163-0016,AQS
05/30/1993,47,Ozone,East 7 Mile,26-163-0019,AQS
05/31/1993,33,Ozone,,26-147-0030,AQS
06/01/1993,36,NO2,,26-163-0016,AQS
06/02/1993,48,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
06/03/1993,35,Ozone,Allen Park,26-163-0001,AQS
06/04/1993,33,Ozone,Allen Park,26-163-0001,AQS
06/05/1993,39,NO2,East 7 Mile,26-163-0019,AQS
06/06/1993,71,Ozone,Port Huron,26-147-0005,AQS
06/07/1993,53,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
06/08/1993,47,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
06/09/1993,61,Ozone,Port Huron,26-147-0005,AQS
06/10/1993,49,Ozone,,26-147-0030,AQS
06/11/1993,39,Ozone,WARREN - FIRE STATION 29900 HOOVER AT COMMON,26-099-1003,AQS
06/12/1993,100,Ozone,WARREN - FIRE STATION 29900 HOOVER AT COMMON,26-099-1003,AQS
06/13/1993,100,Ozone,WARREN - FIRE STATION 29900 HOOVER AT COMMON,26-099-1003,AQS
06/14/1993,51,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
06/15/1993,37,Ozone,East 7 Mile,26-163-0019,AQS
06/16/1993,43,Ozone,East 7 Mile,26-163-0019,AQS
06/17/1993,182,Ozone,New Haven,26-099-0009,AQS
06/18/1993,84,Ozone,,26-147-0030,AQS
06/19/1993,48,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
06/20/1993,45,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
06/21/1993,36,Ozone,,26-147-0030,AQS
06/22/1993,43,Ozone,East 7 Mile,26-163-0019,AQS
06/23/1993,47,Ozone,,26-147-0030,AQS
06/24/1993,192,Ozone,WARREN - FIRE STATION 29900 HOOVER AT COMMON,26-099-1003,AQS
06/25/1993,56,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
06/26/1993,48,Ozone,Port Huron,26-147-0005,AQS
06/27/1993,58,Ozone,Port Huron,26-147-0005,AQS
06/28/1993,36,NO2,East 7 Mile,26-163-0019,AQS
06/29/1993,32,Ozone,Allen Park,26-163-0001,AQS
06/30/1993,31,Ozone,,26-147-0030,AQS
07/01/1993,45,Ozone,Port Huron,26-147-0005,AQS
07/02/1993,169,Ozone,New Haven,26-099-0009,AQS
07/03/1993,136,Ozone,WARREN - FIRE STATION 29900 HOOVER AT COMMON,26-099-1003,AQS
07/04/1993,115,Ozone,New Haven,26-099-0009,AQS
07/05/1993,119,Ozone,WARREN - FIRE STATION 29900 HOOVER AT COMMON,26-099-1003,AQS
07/06/1993,67,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
07/07/1993,67,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
07/08/1993,90,Ozone,,26-147-0030,AQS
07/09/1993,100,Ozone,Port Huron,26-147-0005,AQS
07/10/1993,84,Ozone,,26-147-0030,AQS
07/11/1993,112,Ozone,Port Huron,26-147-0005,AQS
07/12/1993,87,Ozone,,26-147-0030,AQS
07/13/1993,108,Ozone,Oak Park,26-125-0001,AQS
07/14/1993,66,NO2,East 7 Mile,26-163-0019,AQS
07/15/1993,49,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
07/16/1993,97,Ozone,Allen Park,26-163-0001,AQS
07/17/1993,41,Ozone,New Haven,26-099-0009,AQS
07/18/1993,48,Ozone,Allen Park,26-163-0001,AQS
07/19/1993,50,Ozone,,26-147-0030,AQS
07/20/1993,46,NO2,,26-163-0016,AQS
07/21/1993,51,NO2,,26-163-0016,AQS
07/22/1993,62,NO2,,26-163-0016,AQS
07/23/1993,150,Ozone,New Haven,26-099-0009,AQS
07/24/1993,71,Ozone,Port Huron,26-147-0005,AQS
07/25/1993,87,Ozone,WARREN - FIRE STATION 29900 HOOVER AT COMMON,26-099-1003,AQS
07/26/1993,54,Ozone,East 7 Mile,26-163-0019,AQS
07/27/1993,51,Ozone,East 7 Mile,26-163-0019,AQS
07/28/1993,126,Ozone,Port Huron,26-147-0005,AQS
07/29/1993,30,Ozone,,26-147-0030,AQS
07/30/1993,39,NO2,,26-163-0062,AQS
07/31/1993,97,Ozone,East 7 Mile,26-163-0019,AQS
08/01/1993,61,Ozone,East 7 Mile,26-163-0019,AQS
08/02/1993,46,Ozone,,26-147-0030,AQS
08/03/1993,61,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
08/04/1993,44,Ozone,East 7 Mile,26-163-0019,AQS
08/05/1993,42,NO2,,26-163-0062,AQS
08/06/1993,42,Ozone,East 7 Mile,26-163-0019,AQS
08/07/1993,61,NO2,East 7 Mile,26-163-0019,AQS
08/08/1993,133,Ozone,WARREN - FIRE STATION 29900 HOOVER AT COMMON,26-099-1003,AQS
08/09/1993,100,Ozone,East 7 Mile,26-163-0019,AQS
08/10/1993,62,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
08/11/1993,143,Ozone,New Haven,26-099-0009,AQS
08/12/1993,122,Ozone,New Haven,26-099-0009,AQS
08/13/1993,166,Ozone,SCHOOLCRAFT COLLEGE,26-163-0025,AQS
08/14/1993,197,Ozone,East 7 Mile,26-163-0019,AQS
08/15/1993,143,Ozone,East 7 Mile,26-163-0019,AQS
08/16/1993,46,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
08/17/1993,54,Ozone,Port Huron,26-147-0005,AQS
08/18/1993,71,Ozone,SCHOOLCRAFT COLLEGE,26-163-0025,AQS
08/19/1993,53,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
08/20/1993,46,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
08/21/1993,42,NO2,East 7 Mile,26-163-0019,AQS
08/22/1993,87,Ozone,,26-125-0902,AQS
08/23/1993,100,Ozone,New Haven,26-099-0009,AQS
08/24/1993,61,Ozone,,26-147-0030,AQS
08/25/1993,143,Ozone,WARREN - FIRE STATION 29900 HOOVER AT COMMON,26-099-1003,AQS
08/26/1993,108,Ozone,New Haven,26-099-0009,AQS
08/27/1993,108,Ozone,Port Huron,26-147-0005,AQS
08/28/1993,45,Ozone,Oak Park,26-125-0001,AQS
08/29/1993,31,Ozone,East 7 Mile,26-163-0019,AQS
08/30/1993,122,Ozone,WARREN - FIRE STATION 29900 HOOVER AT COMMON,26-099-1003,AQS
08/31/1993,48,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
09/01/1993,62,NO2,East 7 Mile,26-163-0019,AQS
09/02/1993,57,NO2,East 7 Mile,26-163-0019,AQS
09/03/1993,44,NO2,East 7 Mile,26-163-0019,AQS
09/04/1993,57,NO2,East 7 Mile,26-163-0019,AQS
09/05/1993,53,NO2,East 7 Mile,26-163-0019,AQS
09/06/1993,46,NO2,East 7 Mile,26-163-0019,AQS
09/07/1993,88,NO2,East 7 Mile,26-163-0019,AQS
09/08/1993,68,NO2,East 7 Mile,26-163-0019,AQS
09/09/1993,63,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
09/10/1993,36,NO2,East 7 Mile,26-163-0019,AQS
09/11/1993,65,NO2,East 7 Mile,26-163-0019,AQS
09/12/1993,44,Ozone,,26-147-0030,AQS
09/13/1993,101,Ozone,Port Huron,26-147-0005,AQS
09/14/1993,59,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
09/15/1993,24,Ozone,Port Huron,26-147-0005,AQS
09/16/1993,42,NO2,East 7 Mile,26-163-0019,AQS
09/17/1993,52,NO2,East 7 Mile,26-163-0019,AQS
09/18/1993,41,Ozone,,26-147-0030,AQS
09/19/1993,33,Ozone,WARREN - FIRE STATION 29900 HOOVER AT COMMON,26-099-1003,AQS
09/20/1993,28,NO2,,26-163-0016,AQS
09/21/1993,30,NO2,,26-163-0016,AQS
09/22/1993,48,NO2,,26-163-0016,AQS
09/23/1993,35,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
09/24/1993,47,NO2,,26-163-0016,AQS
09/25/1993,63,NO2,,26-163-0016,AQS
09/26/1993,38,NO2,,26-163-0016,AQS
09/27/1993,37,NO2,,26-163-0016,AQS
09/28/1993,33,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
09/29/1993,27,Ozone,,26-147-0030,AQS
09/30/1993,32,NO2,,26-163-0016,AQS
10/01/1993,51,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
10/02/1993,25,NO2,,26-163-0016,AQS
10/03/1993,56,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
10/04/1993,51,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
10/05/1993,40,NO2,,26-163-0016,AQS
10/06/1993,51,NO2,,26-163-0016,AQS
10/07/1993,78,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
10/08/1993,84,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
10/09/1993,42,NO2,,26-163-0016,AQS
10/10/1993,35,NO2,,26-163-0016,AQS
10/11/1993,46,NO2,,26-163-0016,AQS
10/12/1993,56,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
10/13/1993,38,NO2,,26-163-0016,AQS
10/14/1993,59,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
10/15/1993,66,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
10/16/1993,61,PM10,Southwestern H.S.,26-163-0015,AQS
10/17/1993,24,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
10/18/1993,32,NO2,,26-163-0016,AQS
10/19/1993,28,NO2,,26-163-0016,AQS
10/20/1993,37,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
10/21/1993,27,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
10/22/1993,36,PM10,Southwestern H.S.,26-163-0015,AQS
10/23/1993,49,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
10/24/1993,66,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
10/25/1993,67,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
10/26/1993,61,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
10/27/1993,25,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
10/28/1993,57,PM10,Allen Park,26-163-0001,AQS
10/29/1993,46,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
10/30/1993,26,NO2,East 7 Mile,26-163-0019,AQS
10/31/1993,13,NO2,,26-163-0016,AQS
11/01/1993,36,NO2,East 7 Mile,26-163-0019,AQS
11/02/1993,56,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
11/03/1993,58,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
11/04/1993,47,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
11/05/1993,53,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
11/06/1993,24,NO2,,26-163-0016,AQS
11/07/1993,42,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
11/08/1993,63,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
11/09/1993,69,PM10,Allen Park,26-163-0001,AQS
11/10/1993,71,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
11/11/1993,67,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
11/12/1993,31,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
11/13/1993,36,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
11/14/1993,26,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
11/15/1993,19,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
11/16/1993,32,NO2,East 7 Mile,26-163-0019,AQS
11/17/1993,30,NO2,East 7 Mile,26-163-0019,AQS
